Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"ZODSfqXMFcmAUmTSnQQLu/WH+YyQAmZBFPjZmXQ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","/EUWMRLCEdnWbccRnMacKjInPa/CeKzV//PZiZE","hVjjNS/vWasZGgHYdcEg+hCp/rznWKrWoVOcQns"
"lZwY/+mdUQSOpBW/ViPQiyYqVMCUUPFOWVStFTf","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","PWCYAkrTAwiXOVfYlZhBQmgR+STegViZbodEOMg","BNc/YXRDSKqZCIeTXyZUaiYitUKRGVHfsTmTXNr"
"EQtGZUZKjMOfuCETXrIvUXP/ybVYIsfDtgJbjgi","HAUS",2020-01-24T00:00:00,2023-01-13T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","lNMaUeHdb+sJRfolAxxyuPFQSioWp+podJEueeS","RJOVZTQZaLblfBbGQqASlBLxZugIwqBlIHG+efU"
"cWXoeVWBZYhWAVqz/SDZDuYMdwAgBJYSoRTFDsv","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","SXLzOMusSIUgYkBqrXz+hJOXLJSYBdxlIgehQhw","NZpFQH+fqQVgStL+HUUZh/x+pQKypJqNTkZBHMv"
"liIYKzUdVrXVFncSIjBMUuYirWVTsrJReaffoBx","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","JljPwWewUbQBvMvDnqDyPHSUTEQc/zdPZIQzsbR","XFAWATBZqXRWEpwQUiRWwQvpuBoQOTjLJHZyXbR"
"UrzBOqSvNAwNXATVnz/JVs/XJJJgHSACEYjqUWL","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","KIhmFuhkSyZjzxzPjEUN/BbWNxRWVJyBmRYbgZW","VWXOeY/MKAMMrTjXLYVSsCxxYNMWEEcxIQvTPZb"
"arsDODfkWQTZIrdycUPZSFmVGcVtjlXUfoRYEdi","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","kQFTSNMNJXsyDkhct/bmAENCYREvVbuBTTXin/H","LYuSj/XPpEHVkKPcnQkJfOFKzDxXuOt/TqRLim+"
"AxTAiP+CZicXBrGVRgzZhW/rmy/ZHZLS+wWStKM","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5473","foPQFwkWLBVJIjbk+jXKWMlhyLnRYbTqSNqF+XU","RP+nSsPbnJeWGMbpVNTKEXeEZRYcybTY+ADUYjA"
"THkUOeDjchUZEXumuZXciZBCVQjvIPMOUSt/oTC","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5473","pnGLcdPRTOlcYwSGFUnZGQONSXHVjzVHxeLPSyA","WAxRnuIQSIk/JRRqWrUoQeUicwzcFsqUaxppLKZ"
"UswAjmJRCK+QwnfJ/Fhb/VqwP+TNZdyOOXRYccs",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09D4011","DnGVuzSinObWkjp/QcXxMiYWvRkaKCSlNvbCKUL","ddHcTVyvLQqRlxYXaXXVFtKHJbXHtXIBpRQpHWg"
"pdZU/IZLWrQXYRwTRlkpFegVeZ/mIkQFzcJaNz/","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09D3301","H+mCkXByaNlsUgnxUVmarMSjUVnNGSxBTtSQDgl","KCrsZF+vZFSSYMyvlYGlQTAbWSnWXVBTXDZkMXf"
"TYXDVykpTRpVRKJWmZlQZrikUdTPdZxzXSYiiMY",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09D4011","SVgDNYSywQBBaDWFeUZLpQN/yS/RHCKVUXvBuFh","mMOdZuVjGWzhFpVAOKSIEEJBMUSQYPUKopgRwjD"
"IIvUXUzYUTcWlirWvTxNPnTXbSfXylfOenfcczS","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","PsSxDgH+jZmuQSqLyGBHgoAvbRyVVRusYRZKHfF","myEBHTyvrrQW/UUTZfiymUYhrRtbxrIZuHXtGVA"
"QUSOWA+PSRxptRtRGuxJXaWYLlhyPUfGvQslYEZ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3013","SwsdZmAxZVXTWILwQE+uTUKTOZZSUoZoWzjWhxm","eJgUDVFMTSFw+/vHTWVVfgkVu+qRXFsBSuWkXTL"
"RLbTOCV+QrYYKDoGOb/eUTZaXUrBYT/MlCLVhqU","ALLG",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09D4011","ZbEVmPcqsYLnpKRNV+TGOdZTgucGZDaZQpJDjbb","pAIarDsSlGjittgRCXYm/rlzqelmrRaNsZpMKUA"
"TvKVQYDbsMNCsUTbyxeHtGZTSRZpacGPSIsjFUk","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","ZMQVuMIVZasZuXTLfGaAaCfoitV+iVLWYQQtWGS","SEUVVYSayMSadxQgSwQLQWfUWuTmJReWKGPXIYi"
"yuTgiRdhhtWAGmyhEoSsSEFFQibzLnQemAhLbTH","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","UUKAWBOE+NchfnbuwQ/N+LR+LPOuMhZgWZW+FEt","LQCTvMaWlw/ZSLqWiIddJOiZXYJ/tTjKYUjQ/ih"
"oNRUvOXYQUZkCzvRpKcmQsbNcXoQY/IlCSZUjIS","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","NdQXmWOjYZfgtjjOmLZddHXZSbMmXL/DqRmRIWU","QwNUGvVlgbtXPtWHYhVbrHmSnSERSJUXYjScgDV"
"ORHaEWPQZedYWgvh+rKcfCMPYZTNoQQwkUrg+uZ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","JpoUtRjSTxkVbbMvLMNZWwNQKkhZqepIDvBnvKf","awdAYktzEwyZgQTWiReYBTJOrmvRMbgtQWFZmCo"
"ExDAXVcXXKleRZPFdseZQqW/omQxTzKQBqzToVL","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5473","UmyhvWXMcilHekPOUfyVzRhRFohKCVYRSsBgbqY","ZQuVMkpEVfnLUyUQifiAqMEjMonxQriWRGuwSpU"
"tVWhQCQNdTNLeBVQCUpKtsMPLZVmRjNYJyfUZxt","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3012","JvjgsvSDkYLPGiWZOtT+SWjHWqWUWWnQSTFiSwS","UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx"
"EqWdEJxwSWvYRSqQSiXV+RXQxX/tGNZKTbVrIgA",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09D4011","oEnOqTvAsRd/BXgCphwyaTUpLaXQQyhSQFODRAl","kcUmFLvHmVUMBRGTmZUYXTWvkhdJJqqxAGvpWzt"
"YFxRbI+vwQs/BzFormfUQnPA//AsukSRYDAdEhO","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7021","mYpZCRPUXXiywaHQhPATxOOyDQthBtAUZVVMRKV","LsmwPPgqZHNIxpVzhCuLRNWgKSjfUnXZDMfTWJD"
"qXA/oKKvylgXvVCQjMCCrCGVjBR+cTRdgTWUsZY","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","JTGomFhjYXwZqIAUPTZGNRVYVYYUhVBTyaonmYT","RdUQygRuDexUBhCyMJLB/LbGUHRSHXiikIlWfSY"
"wEMUBAkzR/H+tXSqeQZYRZvYDaTzmcYBTosKXqy","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","QmariskTPgTKz/Qm+THXnzqiCbRnJSVJxjNQQvj","ufrcknNjkHPvTGPUXUsuxaFTBOWrQAc+gNOTEcL"
"YCCTGRiRbncxnpkTPfjIVZPSUkkIdJwcGEORJKL",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09D4011","GShapjdRbkqlyuJwoiFmSrarWZZluXtrlAoaCCL","WkMBjYv/RDZhAIySygMUxUdSQoXXWBoPDGvWWLW"
"GcTYQYEvTvODElUPY+SUOtzxRt/oIZWQdgpphJ+",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09D4011","VLRJbs/TqZVbZAgq/mTVRuHeLZIHbElRUfXnYfR","QNABRwklwYfQeDgv+hwjJTVQfQEFOZpWAwtMPpE"
"EBCBQVm/JV/WbWPwiYPInetlOrpsmQqRGbfpUWW","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","SymrodxkTTlzWMsWcSuhIgInUaBO+QWZRMTYojk","KCrsZF+vZFSSYMyvlYGlQTAbWSnWXVBTXDZkMXf"
"ZmZbzgnpQTVyuNoytimbyKmCTxnXMSxhzKfJniU","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","zHHWktVpXLqQSSgjlcEIhgfW+bWHmPpoWyQgiYT","MOUZQR/jAmoALZzaWrhetoxqo+pUIVvutDqZ+bW"
"VnUhlrINcRbTNfLlLRmiqpclQjzUDSlWW/WZYOy",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09D4011","iVc+yiNYXdYRRZwRmYJaXEdg+eUSDVpWSObvQsx","LDGdxeskYFJYWkVhYXIJRAqXZ+tSbPPWZeLZdEL"
"hXgSDfwvUYSBOYWVuQtGrJIHKRmSWRpciUlKqBQ","HAUS",2020-01-24T00:00:00,2024-10-28T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D1221","vSBAT+mWlTgZjsLynuTOkXWTnMsVJVqIBXoYpZe","USEyQTbLiRhGqZXZHnWSn/ylETPgQeFZwVOrqAp"
"YZ/iZnzMgoZlmdRNcAcoAAlwsHtBKobuGmqUwZQ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6244","mXyZywDLqpMauUEPTSIhXRnWMYQhzjCWIeJPJQf","zuoGMZYDWBXeETDTUfAWg+FQz/iVRvQWhqdsbTv"
"uwxzmsTAnMLNGQoR/WUdWRWfGW+RinSERREEEQq","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09D3012","YJgT+RDeniWoaLqLMXaEqVz+YYwkRmnioOeFWlR","UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx"
"cdhmzUSvhYRuEOpKsVGhDJrgxRYScSRdrlXxyUx","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7021","bRnMbvzunvutqtTFzRvShY/JZW/uxRDvGPaooZr","UkwmrijcgwRUZRFZUEplNIgtgDUcFDHUQJnSpJt"
"XSEbTdqTVVXTRyIRDUnWItSz/tjVYyafLTBgTSI","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","tQMxXUrZIBwWzM/rVRUeFUsWTqrCxa+lESsnDMT","BNc/YXRDSKqZCIeTXyZUaiYitUKRGVHfsTmTXNr"
"nSND+pTaUNtYdwDfQdTrrbYiSZTNVHjVjUnevtd","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5473","jzRgXkTZxXWmVCiYNHpKJTTHbVnpQhKxyeeZVhu","bzinSUFAMdQcNTB/SijlgKWSQoLgya+GctrXr+j"
"IidQdDlamVmHgtRTZZhQXYEVuNOlRkcsVegFHWL","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","VkVENbYlaWuXr/aLPZRaFgyACKZDhhCWYDlTXTV","SESiCwQMZPvUORbQsvio+gMXvrfndvhyhjRUoXa"
"uVOLRqcqPMSUTQZvRVkoWOUDmBkwYSSGEUbwzdN","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","'+PUtvHWZ/O/cApbRaMZnlWHhTvCiMNcoCAeJVmP","MOUZQR/jAmoALZzaWrhetoxqo+pUIVvutDqZ+bW"
"BBTWXkyMiptoKNjLsyZYXFXENqxoQZTkd+fMaVU","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6243","WaPmTSvexvZJXXjUP+gaYWqtxGNHRiOJMYFJZRC","PhSInhXSdwcgSCgCSvXemMvIuRRlRYgWDwCGUGh"
"JeumuUELGAEQfwlRSZyfFwZmJUsnRGMLZSo/S+B","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 998","Leerstehende Gewerberäume","J09D3301","'+yBRbkNU+hqVTRMFyKoqidFjtQSjgZUEEzshGKm","XUBL+RTSwWYZSyE+AHMeLZUOrUBVoPEmwhWHlYc"
"iBAxeGVCvpjafT+EfHSRWeSlPBHSGEtJxcgVyxw","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","AgMdMUtTWyQqYUBJHjrTUQvqXHQwBTNhuhTCR+X","LsdLAdt+xqVDXfoChTuIHmKU+gBBMpVaNLxFqOQ"
"dGtyZQUXhVXRBHCGXUngHclUXvXWQnTgxRrmP+j","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","RAq++QuVWHetySXUFYnpRlVqWmZmuKVDxl+hRgD","XzNSKsFlU/SRlcwQCJwXARlMYTLsWWFtgXVougU"
"TZUSdWL/QRKStOQvPUVZFEDwoQcASKISETIQA+b","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7021","AXR+lHQUfOCPHlgKVaUtDwZCxCbqjwQcRmxSmAQ","GluueHDWFERoOKdWkBUdrQCNVPFJqDFZsi+kRbS"
"GRKyCQlQXYXA+hWvAfJCbJSMSZZpFQSTUiarGUz","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","CRHRcArUjorSEARaausXAjGM/dyMakajFRC+RVq","LfqDm+kdUTmTXjRWURYZjSzcRYOXGTFKe/TcPQD"
"x+YtGZUKXGIgrwPIXSRbqxZXSexZUJMSZMAeTNw","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","atfPXPGJxyYTlZCZzRnpbqENRFQanvYjSCrtZfR","MOUZQR/jAmoALZzaWrhetoxqo+pUIVvutDqZ+bW"
"oYxTiKXUORZZWSJZLpudwAYYp/gndWjVMNJLnzV","1023",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 959","Werksangehörige","J09D3301","VHSIWQhaNzSKRVhzxSlARrAnXwkNXQRIYILCmXk","xuYBZYTUmNeKVPieHUnisBRXChBNsSymSLYSHQk"
"ZzQjuM+WnccrJxDibQMIoQQanmWuxVSkXlSnMgZ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","XIqRWWSyJCXimQSMUieS/BTIGXhZUzIzwTjkgqU","myEBHTyvrrQW/UUTZfiymUYhrRtbxrIZuHXtGVA"
"FWSVLlERovMaLcCPUHQnISVcqLgkTpMVCjwpIIV","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","ZuhHYhBZzLsjnfFvCUoPCBXQBbsZRNxeuTOkiut","SKFqXRTpzXutsE/UUWAWJOoYK/EWzaDYVbyWTbu"
"vSTXksG/J+t+UKHTWyZsjos/vonrMPfRWKEKXUn","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7021","VjizivcvRKUcRVFbcCZlsWUnHgVsdibczWXgnSa","pisgJJbkXBBdIBdpbHxbpPwTBExIeZUwDrroREU"
"sqYJkxkxiXGpOMLWYGzsWAVYSXKsxMSWSux+KZP",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09D4011","AlOYRlZUHINVtxzPXNmQpGGEzU/NSyNu+mSVOyA","DXUnjBZfTScYJyZStWvSYMRTtlZXZjIhwBBNWNV"
"QFoR+sojxFTrSYkhZO/wiVXlOcrZfaqLAAGhKTb","GEWE",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D5471","ZmQeXWVoQSZyzZKfQTb/tgGOYcdKlCKhJmUPzwX","WSfyKYFSxqaMXfJzzRGDjTklwQkWnvykpYYLeIV"
"gxHcZztczoezTePfZfIOvUXPhvvLnpGkvjbLTFR","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3013","buWMfnUZUIZOcFjQazfqjZ+QnlXhSym++mEqm+p","XxUQS//ESHwICJDSehYZU+StZyugdeyJQVwWZyI"
"KWb+tWagSjrfHPDXpT+QTmessbarQYKBSqKUzaY",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09D4011","QRVRducKRNUWNgcFCGMrETZRjXnAi/rOYVIOTnN","BPOnjKGtIJrLJutRkMEtBEQPQoQdvuROWbnYwip"
"yZJwyvBlOSGtzrwhuSgxdChoePzLawWXYYWhrqU","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6243","GvHanAQyhEnMopPuTrSf+Xt+VXbCakXIwTYebTR","OQQFYzJsvvCHCVYnEnTumOBmWugYsZieKQZcLUA"
"TQUXIeRRVEwRVFPYTNSaKUiVigIgcXnFYUVYwfa","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","WNlNSQleTSyzvSTeXRUihYXuIdVmcg/EfUQyZxs","YxRlUFctnFMUMLQjlymUdli/TShSi/wyupK+GWq"
"scPHfcXRMGPGJtEOy/yCTFHUjximYGdURBjXTiW","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5471","qQmqnwIwUFVkQRQzfgvnX/w/xnTZf/jQVUdOXRU","jkYuTiQxfYDTEPOUpqUQDNoBdRWIyzMc+riTlzU"
"fArOaovbSLoXaRJzoBFXXWVsFhRScHWQ+ajbtdi","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","UcmRQZZQdfXQWUBbXVWPcTJzNEUUOyiTEYHfWFg","PubWlwSNfYzS+UBTMTLYK+OyVf/NkQSNAbic+ku"
"jdfccqROYdcj+CDUAuanWjCWWjrQ/QnzM/fYESL","HAUS",2020-01-24T00:00:00,2025-04-24T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","ELcZHVLptCaMSCWyVRRPvROYRV+STGjxfhRePKb","IJZUXMt+WEdZSHPVUTR/imcpQgdCWaZSbAvaUyq"
"VVlgZvAqPbPlVIYDIkiTruRqRwdwWrPQ/VQtQXr","HAUS",2020-01-24T00:00:00,2020-10-12T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","rXhbRyFbNpjdtdLVoiBJWZ//EIsDRCsSTjYVWi/","YfMdQPZVgYXqZuZsqNBYbOctYKrW+PbNurhQTSe"
