HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"ZZdNuQTGxIEhClJLyXQ/hdbdHFyEvAgyrQZUBmm","pqgTOCEgQPYbMpDu+HPciQqSMH+kIhHXeqpNUIW","J09C5401","J09C","CUQYqu/uJvRdh+lWUhDHvUcY/SeMSFbk/KTXnGm","Halver","Halver","42","58553","iVQkFTWXnOHEPLRvRYnorV+gJKedTXSzNRUJvTK","KSA","Standard nach Anzahl Stromzähler"
"mcnpKerkbzGimxPNQkWdd/UZzY+SzWBleMpuIiS","'+MPwQdQOWbgyUhEmUhMJJSSg/NQyMfSxjLHDYfX","J09C5401","J09C","JTXYh+HWRqzHPWkxWlxvSVMUKPScNZZBIxZOZMZ","Halver","Halver","26","58553","YHrOCXYnVMDIsnIzSTgpLIVTzWWkNsqVIiugaiK","KSA","Standard nach Anzahl Stromzähler"
"'+dSi/xOCvmvCAMRvaZBzW/WNLmSIXzoTUTXJnpU","lBm+XEaHBjWGTYHzVNTWXxjIhyutXxXojZP/gDW","J09C5082","J09C","TfcIEyY/kfSiMNxQJuIaQiwxyopQARQwSpVZpTR","Altena","Dahle","13","58762","upuTHEi/cRiaUmJaNTbWespUTgLAXwhf/kGXRaq","KSA","Standard nach Anzahl Stromzähler"
"HgRCSKOhsRLRkMMIQEFReptTZcJq//fmnrnkOTA","qeWRmDRwWAWVZX/Taci+MsqZeWNkfSPbkSxXPVv","J09C3401","J09C_J","uYCVYUGzZjcyZRrWIOUpVfhFwy+cVcQqCRNZMZT","Hagen","Hohenlimburg","20","58093","ejbQbHe/PSKAQCs+I/zZmJALhmCkpZdJpTLfVUq","EVU","Standard nach Anzahl Stromzähler"
"TmS+BteQPJOkvsAUjbyBTPDIgdIJXUNQqfBND/C","IRsEeSKExZDXHslsPTbthkLzRevZLuXsLNNDHiv","J09C1622","J09C_J","XW/QUvFXdbhBGPXCRCUsjUdSmV+ELZHYGVgxNoX","Hagen","Halden","22","58093","LDkDdsVpVHuYVpXRBqEAILsjsPauboBEEeYGnlp","KSA","Standard nach Anzahl Stromzähler"
"TJvyervXIc+QGRJw/XCpETZOiXAdiDkVmiaXZVA","tRWJXdKE+WNbCGRqUjwlarYrWYcYkCjxcSaZprR","J09C3401","J09C_J","NWhzeRSiZjsugMROisFMUprdeSPUpYEdBNseWrH","Hagen","Hohenlimburg","66","58093","EsrGvxVv++XWHOVSQIixToPYbr/+B/h/rmjlKNT","KSA","Standard nach Anzahl Stromzähler"
"RGTnUSQJNvgGMPOYSPbPyW/uZl/DYbcjJfZjChl","zbdcoGQVUXmkRZzoGwPihSuNFbIXVXRQPUlMr/N","J09C5483","J09C","ZWfUTW/ZNURPNEeaTVeZCiIwFLVybETYhsKqabo","Halver","Ehringhausen","3","58553","I+GoKszYTiRhWmxoOMRzQuzaQmNYTofuOWRZzYJ","KSA","Standard nach Anzahl Stromzähler"
"HnbM/pHcTRCjHTTYbEeKsurTWXBobsByrSLMEZy","fUjSJTYDsYcW+KkTqssrpDUVFeOFQXdfAQYDxld","J09C5081","J09C","XW/XxwQRobXAYUZwNCDnmEAcrRbkxLAgseTnYlS","Altena","Dahle","1","58762","THYOEWPcz/AWRerSrKPQLQvogJIXhhnCfLUVpVx","KSA","Standard nach Anzahl Stromzähler"
"uOnePnZGTrZvwpRFXCGvTJWVRegpd/l+RyaoaME","p/cJXVXxjAblKXQjlGCbXDYV/UvVoaVUnDHUQRw","J09C6103","J09C","EIRzGxoXIWpAZqHciYoNaNZqHYOwmVVHvRbhNQY","Neuenrade","Neuenrade","2","58809","QL+gIKNZCucxGTzXHWaDCC/ZLVKoaQtuSnOexBr","KSA","Standard nach Anzahl Stromzähler"
"ZVqUjFCS/lXmVeiZFjKESTsdNcRLZSLtzqWkecF","oBPDXfIUKDFwLSLOHGpySdJvWJqaJFAatNATiQo","J09C1621","J09C_J","loBQKcsFTevTFcFYGlyQfSVKeTHEiPRn+YGUtzQ","Hagen","Halden","32","58093","WXSmMjUEzMUkGWRVDfUOQmnxG+SZDaftURQVEWs","KSA","Standard nach Anzahl Stromzähler"
"efwcCIIArtfCVYYezqdPlQNXYmPtpgBwnSkkFft","kRmVKsjRrmZVZWTmXDWUWynhoSCPHWunXsLBXAq","J09C4011","J09C_L","PMKrYOpYyWykUeshEoOgJ/yVWCoctGBbfiQeSSZ","Lüdenscheid",,"2","58513","NsaemgZqnD/FVYitTBZXW/zRnlhCTXTuJSGzSSt","EVU","Standard nach Anzahl Stromzähler"
"sBZfmdiDYfjQJjVf/SnFYxYqCJt+UeQsygAEiRZ","hW+sVpMDGirSKUVQAMlVIoOjRQSoXZBSAMIXHPS","J09C1621","J09C_J","FRMTvQNmQujgSeBuSRs+hQIURxKHHpQxRLZokCn","Hagen","Lennetal","32","58093","CgQkTGMRNYNHUkCTXheVKaSTPVtuSuZkaEHUma+","KSA","Standard nach Anzahl Stromzähler"
"WNHbsINqTVSaojZQVSPkSjYUHinklXoiUXQVfhZ","XIcLZDQgFNXZmYYdmRYUHfUkyWLVpUvQyBVZypX","J09C5082","J09C","zLkUrmgiyj+GLRFAZZnUdToQVRuBUUrYFSaTFjy","Altena","Dahle","61","58762","wE/AHbzgvXwxt+glOqDWJohVxi/NUYR++PQWqLS","KSA","Standard nach Anzahl Stromzähler"
"iTXVT/Z/AKYezpsPAuFYCzWJwNnaVXMwhuZlizg","YYjZylbLYZqHeeQdPOnnyvBGUQaZOmUaPZLDZhs","J09C6106","J09C","vgCmAVkDTGVzUtsSSxhXzXUdmtCJiOaPTZyxEZC","Neuenrade","Neuenrade","21","58809","AEqRLZuSEGCZeQsTZHRkVHtbgzvsXqYUTMYjYaB","EVU","Standard nach Anzahl Stromzähler"
"WYRvBcpbQvWavTKbMjMpDfG+ULInLYBVqAJRTlR","KyTjR+nZdCrYfpezcBLAXZYFDrYiQYFOkimrtqV","J09C4011","J09C_L","zLktIJZTRmxHMzbxrIPWwHurdLsVTTXjlBJuVsT","Lüdenscheid","Lüdenscheid","32","58513","qXBDJNWMzlNtRyYTBAZdOUqPMScEWWeGMSWSQoC","KSA","Standard nach Anzahl Stromzähler"
"QCZSUgPfXTfHk+VpSjhgShK+CluGPvpfvNPtTVU","dCYpEWo+zpugdJiOGpAMwqNQDLYIFMJjkXvdATV","J09C5483","J09C","ACSDtVin/gLJbrUXLypFyWNTcPQKXqYaUZcDNTa","Halver","Ehringhausen","5","58553","QGFTCVbINUNaAXAahyuGhhsbKYGYxjsFzYZMabL","EVU","Standard nach Anzahl Stromzähler"
"EbetO/HVxzDMUEoNTTXwPHSRSHKETPPkQDCfXxn","QJoSYOT+qwROlHhZbjrmsIfbCKvVoKRvEPsKSu+","J09C1622","J09C_J","InXLm+u/ZTmgGWbRdQNVzJWW/byTvBSIDjYXUQe","Hagen","Halden","31","58093","fYKP/JYGcbURFGOElSRjMpxGfExNVlQWLfTZucW","KSA","Standard nach Anzahl Stromzähler"
"NSuVjYYVETCSwOHVNBTfkbPzZxXYnycOgXlRK+i","FYnUivUyEOL/CHLnsggQYTQjNWnPxvZDQVuUF/H","J09C4011","J09C_L","LidChMUfnSVBWMWnWCoWQUccwnyXEkDassvpThR","Lüdenscheid","Dünnebrett","257","58513","RVBxRNtsRYaZfHuVNUUBAXNRziroNnQEo/FOXYW","EVU","Standard nach Anzahl Stromzähler"
"LfYZk+CMYwRQnhcLCSosSgEdWFhVpagR+XK/rYm","JylZjRbXVNUoVQ+XcgNXXUTn+y/SxATZUSGYaG+","J09C6506","J09C","BNGMYWVYtYrXOGIkQFEibCRVNxBnoQ+GRNoBQPO","Meinerzhagen","Meinerzhagen","19","58540","WUmxxulXUhsSVIBQzA/bjXhc/bcRClQaoYWxFVY","EVU","Standard nach Anzahl Stromzähler"
"ShXVlDysMXAaZj/GVdaXXZcrOZZANSLWNJSDbba","sXCNS/mIrsEKrlVOWMquVbNpTBdW+WJ++lJleqT","J09C6504","J09C","zLpBJsdpjAjFYYUrKZRmlRdQOOHvpQKdXDLNpPV","Meinerzhagen","Meinerzhagen","1","58540","UjduqxqJsynVIpXVUqRUzZCDxbZhweJGuvVsSFG","KSA","Standard nach Anzahl Stromzähler"
"IEaXegAywNnPRjv+TQRVLoOSWNQGcyUyWlZdlYD","ZtSUSzUQSpWPSEsqapUtXYUVRNfYvMaDzbTZUYs","J09C5485","J09C","mTnerfnbiUlEvHcWXEGXCnivsFYNYAH+fHyHHRW","Halver","Ehringhausen","17","58553","BiDazIXjatpXbGgeyguXWzyWnkfAKA/dBmMQMLK","EVU","Standard nach Anzahl Stromzähler"
"CeSUuLwLPSVCTuXtzMJkWcNMbXHipeZfJkTm/gQ","tDvgmRyKXRhuWbJARujqUnZKAVXPVwvWKPcGMkH","J09C6106","J09C","ybhWXMQsRgZCYx/uRfYOXfqXKRVMPCQXKYseLIT","Neuenrade","Neuenrade","27","58809","CLHBWNjtDeXpalFVdTWofvthDuTKUKKtTnUMeQJ","EVU","Standard nach Anzahl Stromzähler"
"hYVSSRUvKSrUyMmeYMNUQmBTNgRGfXGREVuOKqv","OFLxVRCEUiYCbQqYssWWYYQGYDBeUDeaXMjUdVs","J09C3401","J09C_J","YuWrXsGS+GVdV+MgUlokzHaaaWufBJttHoBCP/y","Hagen","Berchum","15","58093","EWrpwIDsfGDLcYVbVXQjfhXVUFWigVUigjFFi+W","KSA","Standard nach Anzahl Stromzähler"
"YzEROZntXTdMTSO/IMFLgmunCGilm/ATYZXQaXh","zRtoMYHraXHHtzSwTUHPSHUokgcgR/vsZBWACH+","J09C3401","J09C_J","EIUwXTGRWGmHOXpKPBFZa/jUQSjAqAcHUjzQqmI","Hagen","Hohenlimburg","12","58093","SklH/TKicpUYEWEHQXSsfIVaZLeJHQlUVblXSqY","EVU","Standard nach Anzahl Stromzähler"
"GouFQrenaQnvdaYQ/J/xZEZHHNWbbnSFOBNHudA","EAlPmQeJQXZJRmOUJ/wubotBjQOPSwlLxZxQntn","J09C5081","J09C","enZUArSaokKCKiXzSeVIwQJ+vVZvVFSv+SQX/Gj","Altena","Dahle","31","58762","cpirskNvcyYjZhAuOMP/LWtXXLYAJH+syuCSSEV","KSA","Standard nach Anzahl Stromzähler"
"nSsXOMTcWjUwIVLrCvxJR+b/EGQswNtKr+kvSnQ","MhdnWaoBRIgniMseZeCSaLLXHqTUTYGtVvTQiZg","J09C1621","J09C_J","UpXdyloWHkQPnsViNTveiXEYELZfmEnj+CJNwSK","Hagen","Halden","67","58093","qIPfLxfWUXBQaeAoFczZOEoYzAXxJZyHkWUMRAg","KSA","Standard nach Anzahl Stromzähler"
"ERNQqfUdGfGUnQSVnCJAWYGBRiknKCsPWXkuswl","GWRkruWGEdrDDTtVEQlLCOmrLYPdYwPjWnUpiNB","J09C3401","J09C_J","ACUIERZYVSvuQUQLXSZlhTBGVO/X/R+nZyTwRQS","Hagen","Hohenlimburg","8","58093","QNUnUJMxGWlyDv+vDWUelLY+HOnHNFYnUcSrvUY","EVU","Standard nach Anzahl Stromzähler"
"WbVKnfCRFUWoajbDzbCbLvXzhZEAYkjwQcweAPS","ERZZFRgRQkZRV+AvWiepOUMgZ+PNmkVxYXNHMxt","J09C5485","J09C","QWXeWroWYAP/aDSzki+rbICxdiAMgLsNdhPeagq","Halver","Ehringhausen","1","58553","RTbEVWNzCSkYKlfSQSTywqbRYzwUgLTPdSWZarO","KSA","Standard nach Anzahl Stromzähler"
"LJvKpsYBYX+NUjYlWRaAk++XQRQRY+RSMrQbJOT","AvcXPFPGrUGCy/IFrLDbQSXaJzDCEKZ/bFA/gOj","J09C4011","J09C_L","enaNrYOWRWjFWRSUkoW/ffMoJcBDrnYGrIiFMjx","Lüdenscheid",,"45","58513","TJjUttxTQYOHYCvZqvbgGZQkA/mQwqldYrNQTRQ","EVU","Standard nach Anzahl Stromzähler"
"anmWisBWgZDQRBRRPrTtNHFz/BeeULXELQNUmzJ","TJqzYRMxKdLmEmUQSgnvPS/uQ/h+DpPxYOArWec","J09C1631","J09C_J","DaBOfU+KBBomphEWHgfZFUWklwzEkADYYHVvvOL","Hagen","Herbeck","10","58093","EZikLVjVkCvsFWgDGSYqYq/PeSdeZRCQWk+uqzW","EVU","Standard nach Anzahl Stromzähler"
"CXATcBXcWsZYjyooIXPRiA/BtoxYGCXWGtTyjYY","wwLcQpLWnZcZZAKuVBFYbXmbfKWHRAeLrU/CUel","J09C1622","J09C_J","OdWSQVRCSHCpSTywuStqhaORBcOWzsQJAQQSUho","Hagen","Halden","28","58093","LrFQnOXlwDcTNQaCrVZooWZELNe+QDbkWuWFTgs","EVU","Standard nach Anzahl Stromzähler"
"YzEROZntXTdMTSO/IMFLgmunCGilm/ATYZXQaXh","XaZPiCkiJVWaT+EBVgxhZJSrf+qcLcuXTQXryoj","J09C3401","J09C_J","yblDEyUYsYZPLCbNaUTmbwIWaKwWUSJwQrUnUXH","Hagen","Hohenlimburg","12","58093","VbEpXQtCSZufoTZsOFnnDADPAdEQwNhkcEHhWeB","EVU","Standard nach Anzahl Stromzähler"
"SQVAwSkRvSWFrOtNHR+ZRPbRSYWVpPpECswNZYV","eSUzVcKErpILXXxHbsXXtXXKdzGUNfxSNhILCdl","J09C1621","J09C_J","hHxzOyUTU/PZhwCMt/NfZqDUAoZIffztSTInIeo","Hagen","Halden","155","58093","MrYSyZbaSDOPvwjvEDY/Wyxn+hBBkVoSbLaYpkL","KSA","Standard nach Anzahl Stromzähler"
"bPXERgHwTrTsjLZTtHkfUtEUSGISZiCOYXQHRdh","YfJhTShUcdDOmeYcxnVlMOITnDGWXwIyTMsZiaV","J09C5081","J09C","UYZEPQAPaibiXVjYXYRgPCgqimUHuZzK/rjwLWN","Altena","Dahle","39","58762","MQrYp+TZlHXIfJqtQOQbCTCuVJVVIfCPsodEnlf","EVU","Standard nach Anzahl Stromzähler"
"MVhhNmdgMJYoyUYRQAzxYuFvQXvVBYsIWjvNeFK","SVbiZQoY+Ky/SwHDcAlnBfEcsaXZqROMdXpQQUQ","J09C1622","J09C_J","VUVRtihUacaeb/WtlbvUsnntARXOieZKBqlVG/V","Hagen","Halden","63","58093","YTDKjAeVTuGMNyVWek+FZiFuJaDTmUzPFRyVjlG","EVU","Standard nach Anzahl Stromzähler"
"IbpVhPOIRBFkvAeFwAgpOYRpLGwtgHHvRlYHeUs","jQjYFFckVNuPblQRRpFFODzURdAXNWB+LNUBOXE","J09C1622","J09C_J","YuYNSTyUep+kFDYLCPWx/KWQE/+HZYQXWMzrvDD","Hagen","Halden","48","58093","gvZSPyafrFqfzouhKR/zgxNRqXourDrZTJ+oOWT","EVU","Standard nach Anzahl Stromzähler"
"rXLMYltktVsWzR/TQUHSGEhHblwEbitFAyRcKZZ","DXdoaKIGkI/ZnvQsayZvcfYvUNdsZuGhAOVUimX","J09C6104","J09C","eMtZqkPEPHRnXcAye/ZalWPcHAPDFrUQypCfaUh","Neuenrade","Neuenrade","13","58809","VQEUASLOKoLklWsrcpWSWtsQJZLdxXPnRZVWaLP","KSA","Standard nach Anzahl Stromzähler"
"YObXZJDOF/bVWzgNvPRirnqmQdRsUJwfFXFDadK","CR+uPRRSVdW/CgzWGzyJ+nHTfuFXXVvkCgXTHXR","J09C1622","J09C_J","FRROTonckdlVDiwUJVY/iQjkSkoSKLFuCVjRDVF","Hagen","Halden","65","58093","r+iG+FPYSkjKUbYGhuOXEuZfBlQyHihGfCfBXpm","EVU","Standard nach Anzahl Stromzähler"
"POtVRMxnvBvBBSQVwJRxHRECPOFSnbTKFZiJYpd","Vbt/tvpHO+JufrDFNUQOriOuUpYgyVChrVrbljz","J09C1622","J09C_J","fyYiP/UdZsTzqDXwQWbWRTtuXNGBegIXvnVtGzq","Hagen","Halden","28","58093","aVzzqAQPwZirrwWlMjYMMCzcWM/WCulZGHCjnQi","EVU","Standard nach Anzahl Stromzähler"
"QJQQFUQRqVULHfkYQRSRazZFyfZ/MYObBHtjJjW","jZzmQUcMo+NvFnPrGaHEiGkWKjRMWrVMSrV/dVZ","J09C5081","J09C","VUVVtFtrCovLYEFZWSMdIEdO/pOC/eqDFgzYiin","Altena","Dahle","13","58762","YzwZCyFhbwYXmvshUhNXYYUHTYTOSZ+DRWvodSE","KSA","Standard nach Anzahl Stromzähler"
"ysRacYzFQvMiZpALGhlGZtYVMZfYGEU+HMpUJga","Zz+HUv/FLqvTKdGIWdlOCRDsiiuMUOXgytiPRXX","J09C1621","J09C_J","EjjnUzuSUsmLUTDZUgXuNhQNXVxV+ZLYQjXLVDU","Hagen","Halden","59","58093","ZQSnJTdtVGyAmZappQpdFbiU+MtYYSwaUzyTHat","KSA","Standard nach Anzahl Stromzähler"
"XcAWVWWMeXKjSRDRSrBwiXzhItAiVJkQGOyPdZr","PMYIpXAlRVIDZQVjvnRZVTzWlPnvTrSRAVQfdoj","J09C1622","J09C_J","hI+QLqSmYRFTnHUBNbyQahUGIvyFnaqG/LhuRQM","Hagen","Halden","47","58093","HpLUWXoL+ZwRnCWTwryFRXHkshYnkXZtQjpXJlJ","EVU","Standard nach Anzahl Stromzähler"
"eSddZzOVQTYNAGzjh+QPfIGXdSZVWPYxSBApBQL","zSVbhUyNHTXiTiZJsGFQRq+cOJZQXSZPVxQBrhk","J09C1622","J09C_J","gZACwyfTkRtrQcuerwhZDnssNWLZlYwyHqQHNoh","Hagen","Halden","25","58093","wEJnDGVTRHnDSomYUcqwZRzdpZaCW+SMnXtRWxu","EVU","Standard nach Anzahl Stromzähler"
"WHXKsOAjvkO+JWzqiOujFRWvSwmbhlpEV+/Mmsp","DyTvDpKAnFgRXrmcR+RtFgIrfZqbiYuFJJ+IiFO","J09C5485","J09C","SXjZPAlTRjzpFSVWodU+XGUQBzvCqMmXbFhBvSS","Halver","Ehringhausen","4","58553","ZqQGULIjhKAQSZRZeBfQZrG+ZIrVEexYTOFYpaI","KSA","Standard nach Anzahl Stromzähler"
"dMUbphSQTZMtcPIgXumEQeah+HCHHeXWIzuQUbm","FgDlkTmJvXp/fXgZkuJkoKdSxMeTWfqTOsAvoTi","J09C5482","J09C","ZKxNo+VkLcQJDVBNVbtNomOTSrkmLDCXIlgfRZc","Halver","Oberbrügge","115","58553","FVQuoqgCbPZQDFpxjZjijVJEMbklvqo/NBeFTcH","EVU","Standard nach Anzahl Stromzähler"
"htYBRgBSWWSkdqLFXWaUURbqOUCe/JfQQsbXTOv","SnxseV/TPuWVifgvKSR/aSEcPAkI+PqIz+fRdKD","J09C3401","J09C_J","BNRatjUkQTzFTrSGhVhvQpHTbSstgOPGARrZqdX","Hagen","Hohenlimburg","4","58093","pwqvXpFBYUgARqvSWLaUVCzqaPeXT+WkMqQTUYR","EVU","Standard nach Anzahl Stromzähler"
"zSUD+QplDtIvPnDwNA/TtRHMiqQgBZciVDUhY/v","qvBchzvkhgOtLEcpQevNXSSMKZfmSJkOoVMGgWL","J09C5082","J09C","kCfTSwzHZfAJQVZpmX/PTJsRsWZHJFzEuG+lIUI","Altena","Dahle","52","58762","ZhVANW+zRjCwNnGiwPnlpQCqaraTOZsbOkkzr/L","KSA","Standard nach Anzahl Stromzähler"
"RohVVAyUfrhtqZyBFHcLtOoSNKrUhsMUilXUfEB","oYXZYRjpp+oYlTtOoNOPUAjumofjSCjixTDVEnE","J09C1622","J09C_J","HCGPSVVTQcMpGTOEZuHyZlcMHLvmmwQKNT/zuE+","Hagen","Halden","60","58093","YInjXGVYZWZJGRkTnLiSKrAYWXZCVhvffHEwSZQ","EVU","Standard nach Anzahl Stromzähler"
"zkoKDQlFwA+WJSYUPRdZTkTVRpRpxZEgfoZRSvV","SGSoAARtuyWJhCACUNsSzjPawwSTDfhUPCKuYAO","J09C1622","J09C_J","YRmCimSbdZkscMGIqjRrXTYOyECisrKQtkUNRsE","Hagen","Halden","45","58093","WLzVYuDnAKxXOaxShtaXpLnaqJhhrq/cczgRsoU","KSA","Standard nach Anzahl Stromzähler"
"nWsCUceUgwhItU/ZjcgRvYQmOwHNNPrfQx+iVK+","'+awJgiVbNlwWkZMZYyiTRXhKQYXiPSoGzPGxsIC","J09C6105","J09C","fyeYYVu+X/WCWWZmwSeWipIRBYcUsRXkvTRH+sw","Neuenrade","Neuenrade","21","58809","VXGzSAxxWCKioQIjQVbvVNRvNPYzFNk/YtWEUPN","EVU","Standard nach Anzahl Stromzähler"
"QbaKpFFWiTIT/oGWQJAokpZsI/NUMlzuT/MjatW","fZKjQPAaSwMiaDVMSdVlEaJuKYHLMUsGnjZTXK+","J09C3401","J09C_J","VhpzVVXPBapKJelmUIETXWLV+FuWZiZegXEqbKS","Hagen","Hohenlimburg","36","58093","U+EUHBjcvVVjJzwOgIBdimiSHWChJlQtpQDUSwU","EVU","Standard nach Anzahl Stromzähler"
"roG/eWDEgRfCzUpVOkBzvTTvWpF+QwpkhWsQNYT","GSmbWDgoSUFzR+RwzlHhi/YXHExoDpjpByeMikc","J09C4011","J09C_L","GWhuBvXnsaSuiiJOMCfHxXnJulRvmqoGiyXwiuU","Lüdenscheid",,"10","58513","YQTkTxFaVDSrjvxSsnPPcPZKjRRkhX/WuRKNaBg","KSA","Standard nach Anzahl Stromzähler"
"TbVvJTDNRwSUEYfKZBGcRiZlOLnzRAJTUXfRyTQ","mgduZXqlJeAZgTPelgxuDYHffebSmifIVaqhTGF","J09C4011","J09C_L","itHDtZrzHZhRFVuodewjVRIYvRkItUzXZoKRwQm","Lüdenscheid","Dünnebrett","251","58513","FpmneRcYdYcNivGVXwQbYsmkBQQRdnwWRUcUcvd","EVU","Standard nach Anzahl Stromzähler"
"kUEVSyrLQKByRZvhUkJ+fimGDHIfTb+PcurcxLg","Mez/tZTOjb+shKt/HtyVLrkURfEXlAUKMPWrQ/Y","J09C4011","J09C_L","uYNeqZXOdWyzcouhgheL/NYJaHXKZSsPnXV+EkU","Lüdenscheid",,"30","58513","snqIHiYVIxLGZyTX+BfoYXndJBvVWeXVbbWZ/sX","EVU","Standard nach Anzahl Stromzähler"
"PmIapUAZNmlWZUbEaXeRYtUQXcKZDXl/wDVUetZ","fBLEqphCLWCnThjwZpDmYKSvUkIg/zJXMWcbfFZ","J09C1622","J09C_J","bRzagoSJVciIXPXqdmQfSQPSVrRThPUuvvGdyJV","Hagen","Halden","57","58093","TxCSTXRN+/+UTXbSCQusrpUxQLlxYpNSYtTgXYb","EVU","Standard nach Anzahl Stromzähler"
"COpcOUUVEEVxjLoRCpEYGnjQPjgvrdVSrCiCOeA","WvQZUtEUSHhkJEFZcwazRoZGFXmGZwXXaNDVNXc","J09C5484","J09C","GWjFneLiScTEYMRZMMTjwVCVTVNPtWIhFY+xpPf","Halver","Ehringhausen","10","58553","cZZBKTmFSTWSYFWyqXLYZMsLLfIgqQXoZZcCaoe","KSA","Standard nach Anzahl Stromzähler"
"gQHGZNIWfeUSYVZcuYRTpJQFQGLLGjDUXSxHwmj","AXDmstXkUDuSUHbMUdomSZfTDDDJWhzTQtvUmfY","J09C5481","J09C","SnyWXcSuDBgNXoQqXPMjTUXYKQifbgYiRtuVCk+","Halver","Oberbrügge","95","58553","CsGeyfZHfzbFKmKoQ///TWqRIUVyWWmwSzRZr+E","KSA","Standard nach Anzahl Stromzähler"
"KNdlJisYYUEytRGbQEQjAVYPEjwzBdZcTTJZKht","TMSDcvKXhwXRyfksNuwFXGCUWYGWghXAnWESTUt","J09C1622","J09C_J","nZXRpDcVVSyLTDcfUGgPs/CubuQKyrEqPsUeNHB","Hagen","Halden","15","58093","KMnrwYuWZETZUMXNZRmZncTSSJ/K+afDhPuWSAN","KSA","Standard nach Anzahl Stromzähler"
"vDQkxVYIXUeyYgTbTISoBiUnC+wUhemSuXJehTU","RvCVzdRGUlrxOkDDoDULzrETcsznTaYu/BbSYcU","J09C1621","J09C_J","itMVVQLMbOUVuQNQyKKN+YzPfHMkxjDKgXybmxd","Hagen","Halden","184","58093","ULkAXwm/QGYzrZtvjQSYNUSlYKUHQOCu/eu+ylQ","KSA","Standard nach Anzahl Stromzähler"
"LANnZy/nZnCAWqifPXmlRjcGRueXkLYGklBOxDU","XNotybWZsKFFIQRC+pSToZw/pYIjWdhDMdfPkZ/","J09C3401","J09C_J","TyiGNlRgfGyyWVuvtsZYpZFR/ZTXc+oSHtg/XPY","Hagen","Hohenlimburg","20","58093","Qhgx/QSDuhOZgSYnEkxQKYVmIRYVuk/HHbZMQVM","KSA","Standard nach Anzahl Stromzähler"
"SbXdYARjxvrjKxYiNKxJcaXRThd+ZUqJjSyTcKp","szGhqLDNUkCLfUmwpYCusdZAouEosFpMvdzJuRc","J09C6102","J09C","enqHdTEgNYZMTKUqbUSAwN/DahgFttPoWdRVHYk","Neuenrade","Neuenrade","82","58809","TaATdWZEVeFMIsaYRtqWdPulRTVTASRFyQZjbXV","KSA","Standard nach Anzahl Stromzähler"
"qYolETXxIUJQYUxIEwKCEyRA+QMVFeiOVPPkjEK","bUBJAvswRytPxqTJETgpHSenTPcWRiXJVYPBCVh","J09C6102","J09C","wPeTjwAxQdWPeFuvwSMbrSNgcUnnTUd/cKVTmvV","Neuenrade","Neuenrade","47","58809","gINWGnZQeN/ZRxOUEfKNbYPyIeTYdymVZmZkMfU","KSA","Standard nach Anzahl Stromzähler"
"MUDGbqeGFtpWoQWQCbLYe+VGyZbplSaXoHbOzOo","HhghYGSWUYmSrPCkusffcNHDDBrhlUMQsdKT+dx","J09C4011","J09C_L","RwPbJSWxkYfivzpucNPWJhG+nosNqYJluVV/RVa","Lüdenscheid",,"40","58513","TwPkTGGQXzbCPZTElPRMdxQYZEik+LGYYNRRRKS","EVU","Standard nach Anzahl Stromzähler"
"ZLo/ISkeRETZbblCeqUrXQmHYQLePbeVkeXhLrr","NZjOGrfUyyxSVTorDWRkXZcQzoTsfWGuUdUTEZO","J09C4011","J09C_L","sNAIaXZkjoWYpQx+/vWPRiLuwKA+bcpzXUQzS+r","Lüdenscheid",,"6","58513","Hs+xh/vixYVaZdYu+rwTzTYGbWTSFNgQCWWb/PZ","EVU","Standard nach Anzahl Stromzähler"
"QWKz/UHwBqWQbPeJOkTbARAxOOHXiYkcccUETaB","jVHQoNwSjuCYXHLPUSXcygXsAsVYJ+GpESBgxjU","J09C5083","J09C","xVUuMXjxjrZsFCaBtvTnqCVCJKQoudLmVNIbEfA","Altena","Dahle","39","58762","DUkDSONnPigfU+EWYTrNLFNLOZvcakmfeNvl+/A","KSA","Standard nach Anzahl Stromzähler"
"LGlGKLreJkDtwo+zkzsKqzBy+hYiRRRSERuqNEh","aDZzRwpXUPwITVBWXqbjBDhENBfQbbrqCfpYZHQ","J09C3401","J09C_J","FRSyPbyZWuWfXGWlUKGBhJWHJHfLuIyZjWDNGGI","Hagen","Lennetal","30","58093","XchqyDXKkQamR/BGloCEPPPVYReyHtTVcDWdYbf","EVU","Standard nach Anzahl Stromzähler"
"YbIRrYEfWlSWHmURYkmYtxXSdLMlVstqmxZ+nto","gqKcstuWVdQpcSQGuTwr/CWKfctNWAberEfUYwr","J09C6103","J09C","y/xWViGdgRjGhOYjWaduSycLIfX/PowUfYNPdQN","Neuenrade","Neuenrade","19","58809","X/hAWwAXheAFR/JHlDXDGJbjVt/bSRWM+RpVKVb","EVU","Standard nach Anzahl Stromzähler"
"YckWrbpJZrLQc+asaVW/RthyAahrUGIPed/GZOI","FQIlyEGCvRBD+UfkXovySUKCFFIQivwuYJJaLvZ","J09C3401","J09C_J","HdWyKUTZhkoolVKkjiDpRLnUmaxzaQW/svnUJsc","Hagen","Hohenlimburg","4","58093","MmWeeTnnXnaLZjCUGhoXsLZzvLSkUmHWcAesTI/","EVU","Standard nach Anzahl Stromzähler"
